,법정동코드,법정동명,폐지여부
25656,4601303000,전라남도 광주시 북구 신용동,폐지
25657,4601303100,전라남도 광주시 북구 용두동,폐지
25658,4601303200,전라남도 광주시 북구 지야동,폐지
25659,4601303300,전라남도 광주시 북구 태령동,폐지
25660,4601303400,전라남도 광주시 북구 수곡동,폐지
25661,4601303500,전라남도 광주시 북구 효령동,폐지
25662,4601303600,전라남도 광주시 북구 용전동,폐지
25663,4601303700,전라남도 광주시 북구 용강동,폐지
25664,4601303800,전라남도 광주시 북구 생룡동,폐지
25665,4601303900,전라남도 광주시 북구 월출동,폐지
25666,4601304000,전라남도 광주시 북구 대촌동,폐지
25667,4601304100,전라남도 광주시 북구 오룡동,폐지
25668,4602000000,전라남도 금성시,폐지
25669,4602000100,전라남도 금성시 토계동,폐지
25670,4602000200,전라남도 금성시 송월동,폐지
25671,4602000300,전라남도 금성시 안창동,폐지
25672,4602000400,전라남도 금성시 삼영동,폐지
25673,4602000500,전라남도 금성시 보산동,폐지
25674,4602000600,전라남도 금성시 교동,폐지
25675,4602000700,전라남도 금성시 서내동,폐지
25676,4602000800,전라남도 금성시 산정동,폐지
25677,4602000900,전라남도 금성시 경현동,폐지
25678,4602001000,전라남도 금성시 금계동,폐지
25679,4602001100,전라남도 금성시 금성동,폐지
25680,4602001200,전라남도 금성시 남내동,폐지
25681,4602001300,전라남도 금성시 과원동,폐지
25682,4602001400,전라남도 금성시 성북동,폐지
25683,4602001500,전라남도 금성시 중앙동,폐지
25684,4602001600,전라남도 금성시 대호동,폐지
25685,4602001700,전라남도 금성시 송촌동,폐지
25686,4602001800,전라남도 금성시 석현동,폐지
25687,4602001900,전라남도 금성시 청동,폐지
25688,4602002000,전라남도 금성시 남외동,폐지
25689,4602002100,전라남도 금성시 죽림동,폐지
25690,4602002200,전라남도 금성시 삼도동,폐지
25691,4602002300,전라남도 금성시 영산동,폐지
25692,4602002400,전라남도 금성시 용산동,폐지
25693,4602002500,전라남도 금성시 관정동,폐지
25694,4602002600,전라남도 금성시 평산동,폐지
25695,4602002700,전라남도 금성시 부덕동,폐지
25696,4602002800,전라남도 금성시 이창동,폐지
25697,4602002900,전라남도 금성시 대기동,폐지
25698,4602003000,전라남도 금성시 운곡동,폐지
25699,4602003100,전라남도 금성시 동수동,폐지
25700,4602003200,전라남도 금성시 오량동,폐지
25701,4602003300,전라남도 금성시 진포동,폐지
25702,4603000000,전라남도 송정시,폐지
25703,4603000100,전라남도 송정시 송정동,폐지
25704,4603000200,전라남도 송정시 도산동,폐지
25705,4603000300,전라남도 송정시 황룡동,폐지
25706,4603000400,전라남도 송정시 신촌동,폐지
25707,4603000500,전라남도 송정시 도호동,폐지
25708,4603000600,전라남도 송정시 박호동,폐지
25709,4603000700,전라남도 송정시 서봉동,폐지
25710,4603000800,전라남도 송정시 선암동,폐지
25711,4603000900,전라남도 송정시 운수동,폐지
25712,4603001000,전라남도 송정시 소촌동,폐지
25713,4603001100,전라남도 송정시 우산동,폐지
25714,4605000000,전라남도 광산군,폐지
25715,4605001000,전라남도 광산군 송정읍,폐지
25716,4605001001,전라남도 광산군 송정읍 송정리,폐지
25717,4605001002,전라남도 광산군 송정읍 도산리,폐지
25718,4605001003,전라남도 광산군 송정읍 도호리,폐지
25719,4605001004,전라남도 광산군 송정읍 신촌리,폐지
25720,4605001005,전라남도 광산군 송정읍 서봉리,폐지
25721,4605001006,전라남도 광산군 송정읍 선암리,폐지
25722,4605001007,전라남도 광산군 송정읍 운수리,폐지
25723,4605001008,전라남도 광산군 송정읍 소촌리,폐지
25724,4605001009,전라남도 광산군 송정읍 우산리,폐지
25725,4605001010,전라남도 광산군 송정읍 박호리,폐지
25726,4605001011,전라남도 광산군 송정읍 황룡리,폐지
25727,4605003000,전라남도 광산군 비아면,폐지
25728,4605003001,전라남도 광산군 비아면 비아리,폐지
25729,4605003002,전라남도 광산군 비아면 도촌리,폐지
25730,4605003003,전라남도 광산군 비아면 수완리,폐지
25731,4605003004,전라남도 광산군 비아면 월계리,폐지
25732,4605003005,전라남도 광산군 비아면 쌍암리,폐지
25733,4605003006,전라남도 광산군 비아면 산월리,폐지
25734,4605003007,전라남도 광산군 비아면 신창리,폐지
25735,4605003008,전라남도 광산군 비아면 신가리,폐지
25736,4605003009,전라남도 광산군 비아면 운남리,폐지
25737,4605003500,전라남도 광산군 하남면,폐지
25738,4605003501,전라남도 광산군 하남면 하남리,폐지
25739,4605003502,전라남도 광산군 하남면 진곡리,폐지
25740,4605003503,전라남도 광산군 하남면 경산리,폐지
25741,4605003504,전라남도 광산군 하남면 장덕리,폐지
25742,4605003505,전라남도 광산군 하남면 흑석리,폐지
25743,4605003506,전라남도 광산군 하남면 안청리,폐지
25744,4605003507,전라남도 광산군 하남면 장수리,폐지
25745,4605003508,전라남도 광산군 하남면 산정리,폐지
25746,4605003509,전라남도 광산군 하남면 월곡리,폐지
25747,4605003510,전라남도 광산군 하남면 오산리,폐지
25748,4605003511,전라남도 광산군 하남면 말소리,폐지
25749,4605004000,전라남도 광산군 임곡면,폐지
25750,4605004001,전라남도 광산군 임곡면 박호리,폐지
25751,4605004002,전라남도 광산군 임곡면 임곡리,폐지
25752,4605004003,전라남도 광산군 임곡면 등림리,폐지
25753,4605004004,전라남도 광산군 임곡면 산막리,폐지
25754,4605004005,전라남도 광산군 임곡면 고룡리,폐지
25755,4605004006,전라남도 광산군 임곡면 신룡리,폐지
25756,4605004007,전라남도 광산군 임곡면 두정리,폐지
25757,4605004008,전라남도 광산군 임곡면 광산리,폐지
25758,4605004009,전라남도 광산군 임곡면 오산리,폐지
25759,4605004010,전라남도 광산군 임곡면 사호리,폐지
25760,4605004500,전라남도 광산군 동곡면,폐지
25761,4605004501,전라남도 광산군 동곡면 황룡리,폐지
25762,4605004502,전라남도 광산군 동곡면 하산리,폐지
25763,4605004503,전라남도 광산군 동곡면 유계리,폐지
25764,4605004504,전라남도 광산군 동곡면 본덕리,폐지
25765,4605004505,전라남도 광산군 동곡면 용봉리,폐지
25766,4605004506,전라남도 광산군 동곡면 요기리,폐지
25767,4605004507,전라남도 광산군 동곡면 복룡리,폐지
25768,4605004508,전라남도 광산군 동곡면 송대리,폐지
25769,4605005000,전라남도 광산군 평동면,폐지
25770,4605005001,전라남도 광산군 평동면 옥동리,폐지
25771,4605005002,전라남도 광산군 평동면 월전리,폐지
25772,4605005003,전라남도 광산군 평동면 장록리,폐지
25773,4605005004,전라남도 광산군 평동면 송촌리,폐지
25774,4605005005,전라남도 광산군 평동면 지죽리,폐지
25775,4605005006,전라남도 광산군 평동면 용동리,폐지
25776,4605005007,전라남도 광산군 평동면 용곡리,폐지
25777,4605005008,전라남도 광산군 평동면 지정리,폐지
25778,4605005009,전라남도 광산군 평동면 명화리,폐지
25779,4605005010,전라남도 광산군 평동면 동산리,폐지
25780,4605005011,전라남도 광산군 평동면 연산리,폐지
25781,4605005500,전라남도 광산군 삼도면,폐지
25782,4605005501,전라남도 광산군 삼도면 도덕리,폐지
25783,4605005502,전라남도 광산군 삼도면 송산리,폐지
25784,4605005503,전라남도 광산군 삼도면 지평리,폐지
25785,4605005504,전라남도 광산군 삼도면 오운리,폐지
25786,4605005505,전라남도 광산군 삼도면 삼거리,폐지
25787,4605005506,전라남도 광산군 삼도면 양동리,폐지
25788,4605005507,전라남도 광산군 삼도면 내산리,폐지
25789,4605005508,전라남도 광산군 삼도면 대산리,폐지
25790,4605005509,전라남도 광산군 삼도면 송학리,폐지
25791,4605005510,전라남도 광산군 삼도면 신동리,폐지
25792,4605005511,전라남도 광산군 삼도면 삼도리,폐지
25793,4605006000,전라남도 광산군 본양면,폐지
25794,4605006001,전라남도 광산군 본양면 남산리,폐지
25795,4605006002,전라남도 광산군 본양면 송치리,폐지
25796,4605006003,전라남도 광산군 본양면 산수리,폐지
25797,4605006004,전라남도 광산군 본양면 선동리,폐지
25798,4605006005,전라남도 광산군 본양면 지산리,폐지
25799,4605006006,전라남도 광산군 본양면 왕동리,폐지
25800,4605006007,전라남도 광산군 본양면 북산리,폐지
25801,4605006008,전라남도 광산군 본양면 명도리,폐지
25802,4605006009,전라남도 광산군 본양면 동호리,폐지
25803,4605006010,전라남도 광산군 본양면 덕림리,폐지
25804,4605006011,전라남도 광산군 본양면 양산리,폐지
25805,4605006012,전라남도 광산군 본양면 동림리,폐지
25806,4605006500,전라남도 광산군 대촌면,폐지
25807,4605006501,전라남도 광산군 대촌면 지석리,폐지
25808,4605006502,전라남도 광산군 대촌면 이장리,폐지
25809,4605006503,전라남도 광산군 대촌면 원산리,폐지
25810,4605006504,전라남도 광산군 대촌면 압촌리,폐지
25811,4605006505,전라남도 광산군 대촌면 양과리,폐지
25812,4605006506,전라남도 광산군 대촌면 도촌리,폐지
25813,4605006507,전라남도 광산군 대촌면 칠석리,폐지
25814,4605006508,전라남도 광산군 대촌면 대지리,폐지
25815,4605006509,전라남도 광산군 대촌면 석정리,폐지
25816,4605006510,전라남도 광산군 대촌면 화장리,폐지
25817,4605006511,전라남도 광산군 대촌면 월성리,폐지
25818,4605006512,전라남도 광산군 대촌면 양촌리,폐지
25819,4605006513,전라남도 광산군 대촌면 승촌리,폐지
25820,4605006514,전라남도 광산군 대촌면 구소리,폐지
25821,4605006515,전라남도 광산군 대촌면 신장리,폐지
25822,4605007000,전라남도 광산군 서창면,폐지
25823,4605007001,전라남도 광산군 서창면 세하리,폐지
25824,4605007002,전라남도 광산군 서창면 용두리,폐지
25825,4605007003,전라남도 광산군 서창면 서창리,폐지
25826,4605007004,전라남도 광산군 서창면 벽진리,폐지
25827,4605007005,전라남도 광산군 서창면 마륵리,폐지
25828,4605007006,전라남도 광산군 서창면 금호리,폐지
25829,4605007007,전라남도 광산군 서창면 풍암리,폐지
25830,4605007008,전라남도 광산군 서창면 매월리,폐지
25831,4611000000,전라남도 목포시,존재
25832,4611000100,전라남도 목포시 상락동,폐지
25833,4611000200,전라남도 목포시 광동,폐지
25834,4611000300,전라남도 목포시 영해동,폐지
25835,4611000400,전라남도 목포시 행복동,폐지
25836,4611000500,전라남도 목포시 축복동,폐지
25837,4611000600,전라남도 목포시 보광동,폐지
25838,4611000700,전라남도 목포시 대의동,폐지
25839,4611000800,전라남도 목포시 중앙동,폐지
25840,4611000900,전라남도 목포시 수강동,폐지
25841,4611001000,전라남도 목포시 해안동,폐지
25842,4611001100,전라남도 목포시 중동,폐지
25843,4611001200,전라남도 목포시 금동,폐지
25844,4611001300,전라남도 목포시 경동,폐지
25845,4611001400,전라남도 목포시 고하동,폐지
25846,4611001500,전라남도 목포시 내삼학동,폐지
25847,4611010100,전라남도 목포시 용당동,존재
25848,4611010200,전라남도 목포시 산정동,존재
25849,4611010300,전라남도 목포시 연산동,존재
25850,4611010400,전라남도 목포시 대성동,존재
25851,4611010500,전라남도 목포시 양동,존재
25852,4611010600,전라남도 목포시 북교동,존재
25853,4611010700,전라남도 목포시 남교동,존재
25854,4611010800,전라남도 목포시 호남동,존재
25855,4611010900,전라남도 목포시 대안동,존재
25856,4611011000,전라남도 목포시 창평동,존재
25857,4611011100,전라남도 목포시 명륜동,존재
25858,4611011200,전라남도 목포시 죽동,존재
25859,4611011300,전라남도 목포시 무안동,존재
25860,4611011400,전라남도 목포시 측후동,존재
25861,4611011500,전라남도 목포시 상락동1가,존재
25862,4611011600,전라남도 목포시 상락동2가,존재
25863,4611011700,전라남도 목포시 복만동,존재
25864,4611011800,전라남도 목포시 동명동,존재
25865,4611011900,전라남도 목포시 광동1가,존재
25866,4611012000,전라남도 목포시 광동2가,존재
25867,4611012100,전라남도 목포시 광동3가,존재
25868,4611012200,전라남도 목포시 영해동1가,존재
25869,4611012300,전라남도 목포시 영해동2가,존재
25870,4611012400,전라남도 목포시 행복동1가,존재
25871,4611012500,전라남도 목포시 행복동2가,존재
25872,4611012600,전라남도 목포시 축복동1가,존재
25873,4611012700,전라남도 목포시 축복동2가,존재
25874,4611012800,전라남도 목포시 축복동3가,존재
25875,4611012900,전라남도 목포시 보광동1가,존재
